TotRmsAbvGrd,OpenPorchSF,MasVnrArea,PoolArea,MiscVal,OverallQual,1stFlrSF,ScreenPorch,HalfBath,KitchenAbvGr,LotArea,GrLivArea,YearBuilt,2ndFlrSF,OverallCond,BsmtFinSF1,FullBath,Fireplaces,TotalBsmtSF,EnclosedPorch,LotFrontage,BsmtHalfBath,BsmtUnfSF,BsmtFinSF2,YrSold,LowQualFinSF,GarageYrBlt,MoSold,GarageCars,YearRemodAdd,BsmtFullBath,BedroomAbvGr,3SsnPorch,WoodDeckSF,GarageArea,LotShape,Utilities,LandSlope,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,KitchenQual,Functional,FireplaceQu,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MSSubClass_1,MSSubClass_2,MSSubClass_3,MSSubClass_4,MSZoning_1,MSZoning_2,MSZoning_3,Street_1,Alley_1,Alley_2,LandContour_1,LandContour_2,LotConfig_1,LotConfig_2,LotConfig_3,Neighborhood_1,Neighborhood_2,Neighborhood_3,Neighborhood_4,Neighborhood_5,Condition1_1,Condition1_2,Condition1_3,Condition1_4,Condition2_1,Condition2_2,Condition2_3,BldgType_1,BldgType_2,BldgType_3,HouseStyle_1,HouseStyle_2,HouseStyle_3,RoofStyle_1,RoofStyle_2,RoofStyle_3,RoofMatl_1,RoofMatl_2,RoofMatl_3,Exterior1st_1,Exterior1st_2,Exterior1st_3,Exterior1st_4,Exterior2nd_1,Exterior2nd_2,Exterior2nd_3,Exterior2nd_4,MasVnrType_1,MasVnrType_2,MasVnrType_3,Foundation_1,Foundation_2,Foundation_3,Heating_1,Heating_2,Heating_3,CentralAir_1,Electrical_1,Electrical_2,Electrical_3,GarageType_1,GarageType_2,GarageType_3,MiscFeature_1,MiscFeature_2,MiscFeature_3,SaleType_1,SaleType_2,SaleType_3,SaleType_4,SaleCondition_1,SaleCondition_2,SaleCondition_3,SalePrice
4,0,0.0,0,0,2,800,0,0,1,6120,800,1936,0,3,0,1,1,264,0,51.0,0,264,0,2009,0,,1,0,1950,0,1,0,0,0,3,3,0,1,1,3,2,1,1,1,1,1,3,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,60000
7,0,0.0,0,0,5,811,0,0,2,6000,1387,1954,576,4,0,2,0,811,0,50.0,0,811,0,2009,0,1954.0,11,1,1954,0,3,0,0,256,3,3,0,2,2,3,3,1,1,1,2,3,7,0,1,3,3,2,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,93000
4,0,0.0,0,0,5,796,0,0,1,8777,796,1910,0,7,0,1,0,796,164,67.0,0,796,0,2008,0,,5,0,1950,0,2,0,328,0,3,3,0,2,2,2,3,1,1,1,3,2,7,0,0,0,0,1,0,3,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,85000
7,0,0.0,0,0,8,1567,0,0,1,3982,1567,2006,0,5,1154,2,1,1520,0,53.0,0,366,0,2006,0,2006.0,10,3,2006,1,1,0,312,648,3,3,0,3,2,4,4,3,6,1,4,4,7,4,3,3,3,2,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,264561
6,140,472.0,0,0,8,1518,0,1,1,12677,1518,2003,0,5,1218,1,1,1518,0,62.0,0,300,0,2008,0,2003.0,4,2,2004,0,1,0,185,588,2,3,0,4,2,5,3,4,6,1,4,4,7,4,2,3,3,2,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,274000
7,235,0.0,0,0,7,1057,0,1,1,7050,1929,2001,872,5,738,2,1,1057,0,,0,319,0,2007,0,2001.0,5,2,2001,1,3,0,0,650,3,3,0,3,2,4,3,1,6,1,4,3,7,3,3,3,3,2,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,226000
9,111,0.0,0,0,8,2000,0,1,1,13860,2704,1972,704,7,1410,2,3,1952,0,75.0,0,542,0,2009,0,1972.0,7,2,1995,1,4,0,269,538,3,3,0,3,2,4,3,4,6,1,3,4,7,3,3,3,3,2,0,3,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,345000
7,0,263.0,0,0,5,780,0,1,1,10793,1620,1969,840,5,493,2,0,780,0,80.0,0,0,287,2007,0,1969.0,4,2,1969,0,4,0,208,462,3,3,0,2,2,3,3,1,3,4,4,2,6,0,3,3,3,2,0,2,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,152000
7,130,162.0,0,0,9,1766,0,1,1,9187,1766,2009,0,5,1121,2,1,1766,0,85.0,0,645,0,2009,0,2009.0,10,3,2009,1,2,0,195,478,3,3,0,4,2,5,3,2,6,1,4,4,7,4,3,3,3,2,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,370878
5,312,0.0,0,0,6,981,0,1,1,10530,981,1971,0,5,282,1,0,981,40,,0,664,35,2007,0,1979.0,3,2,1971,1,3,0,0,576,2,3,0,2,2,3,3,1,5,2,2,2,7,0,1,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,143250
7,27,0.0,0,0,5,1048,0,0,1,7200,1048,1950,0,5,0,1,0,0,0,60.0,0,0,0,2008,0,1950.0,7,2,1950,0,3,0,0,420,3,3,0,2,2,0,0,0,0,0,3,2,6,0,1,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,98300
5,0,216.0,0,0,6,1094,287,0,1,10452,1094,1953,0,5,500,1,2,1094,0,85.0,0,594,0,2008,0,1953.0,6,2,1953,0,3,0,0,495,2,3,0,2,2,3,3,2,3,1,4,2,7,4,2,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,155000
7,124,351.0,0,0,6,1051,0,1,1,7700,1839,1966,788,5,0,1,1,756,216,70.0,0,756,0,2010,0,1966.0,6,2,1966,0,4,0,0,442,3,3,0,2,2,3,3,1,1,1,2,2,7,3,1,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,155000
3,0,0.0,0,0,4,630,0,0,1,1936,630,1970,0,6,131,1,0,630,0,21.0,0,0,499,2007,0,,12,0,1970,1,1,0,0,0,3,3,0,2,2,4,3,3,4,6,3,2,7,0,0,0,0,2,0,3,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,84500
7,0,,0,0,7,822,0,1,1,8125,1665,2007,843,6,0,2,0,813,0,65.0,0,813,0,2008,0,2007.0,5,2,2007,0,3,0,0,562,3,3,0,3,2,4,3,1,1,1,4,3,7,0,2,3,3,2,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,205950
7,0,0.0,0,0,4,755,0,0,1,9084,1510,1940,755,5,0,1,1,755,0,60.0,0,755,0,2009,0,1940.0,10,1,1950,1,4,0,120,296,3,3,0,2,2,3,3,2,1,1,2,2,7,4,1,2,1,1,0,3,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,108000
7,120,0.0,0,0,7,909,0,1,1,8750,1716,1996,807,5,0,2,1,880,0,70.0,0,880,0,2009,0,1996.0,7,2,1996,0,2,0,0,512,3,3,0,3,2,4,3,1,1,1,4,3,7,3,2,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,191000
7,0,0.0,0,0,6,756,0,0,1,10320,1469,1906,713,7,0,1,0,756,239,60.0,0,756,0,2008,0,1906.0,6,1,1995,0,3,0,57,216,3,3,0,2,2,3,3,1,1,1,4,2,7,0,1,3,3,2,0,3,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,135000
7,46,660.0,0,0,8,2113,0,1,1,10437,2113,1995,0,6,1696,2,1,2109,0,91.0,0,413,0,2008,0,1995.0,8,3,1995,1,2,0,236,839,2,3,0,3,3,4,3,4,6,1,4,3,7,3,3,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,350000
6,0,381.0,0,0,6,525,0,1,1,1680,1092,1971,567,5,0,1,0,525,0,21.0,0,525,0,2010,0,1971.0,3,1,1971,0,3,0,0,264,3,3,0,2,2,3,3,1,1,1,2,2,7,0,1,3,3,2,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,88000
5,0,54.0,0,0,5,1053,0,1,1,10007,1053,1959,0,7,806,1,0,1053,0,72.0,0,247,0,2008,0,1959.0,8,1,2006,1,3,0,0,312,2,3,0,3,2,3,3,1,5,1,4,3,7,0,2,3,3,2,0,3,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,145500
6,0,0.0,0,0,7,851,0,1,1,7200,1502,1931,651,6,0,1,1,776,112,60.0,0,776,0,2008,0,1931.0,2,1,2000,0,3,0,0,270,3,3,1,2,1,4,3,1,1,1,2,2,7,4,2,3,3,1,0,3,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,149000
6,0,0.0,0,0,6,912,0,0,1,17503,1458,1948,546,5,0,1,1,912,0,78.0,1,912,0,2010,0,1948.0,1,1,1950,0,3,0,192,330,3,3,0,2,2,3,3,1,1,1,2,2,7,4,1,3,3,2,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,97500
7,0,0.0,0,0,5,1486,0,0,1,9937,1486,1964,0,7,637,1,0,1486,0,75.0,0,849,0,2009,0,1968.0,3,2,1999,1,3,0,0,480,3,3,0,2,3,3,3,1,4,1,4,2,7,0,3,3,3,2,0,3,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,167000
7,113,233.0,0,0,7,1142,0,1,1,12384,1935,1976,793,7,0,2,1,793,252,,0,793,0,2007,0,1976.0,11,2,1976,0,3,0,0,550,3,3,0,2,2,4,3,1,1,1,2,2,7,3,2,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,197900
8,76,528.0,0,0,8,1686,0,1,1,46589,2448,1994,762,7,1361,2,1,1629,0,52.0,0,88,180,2009,0,1994.0,7,3,2005,1,4,0,517,711,1,3,0,3,2,4,4,1,6,3,4,3,7,3,2,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,402000
5,0,216.0,0,0,6,1392,0,0,1,13560,1392,1968,0,3,0,1,2,1392,240,120.0,0,1392,0,2009,0,1968.0,7,2,1968,1,2,0,0,576,3,3,0,2,2,2,2,1,1,1,3,2,2,3,2,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,110000
6,0,0.0,0,0,4,1181,0,0,1,10012,1181,1972,0,5,920,2,0,1138,180,90.0,0,38,180,2008,0,1974.0,4,2,1972,1,3,0,0,588,3,3,0,2,2,4,3,3,4,3,2,2,7,0,2,3,3,2,0,3,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,137500
8,267,0.0,0,0,8,2097,0,1,1,20896,2097,2005,0,5,1721,1,1,2077,0,49.0,0,356,0,2006,0,2005.0,1,3,2006,1,1,0,192,1134,1,3,0,3,2,5,3,2,6,1,4,4,7,5,3,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,423000
7,124,40.0,0,0,8,1454,0,1,1,11194,1936,2000,482,5,0,2,1,1406,0,106.0,0,1406,0,2006,0,2000.0,11,2,2000,0,3,0,188,504,2,3,0,3,2,4,3,1,1,1,4,3,7,3,2,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,230500
7,265,113.0,0,0,6,1465,0,1,1,18450,2380,1965,915,5,187,2,1,1021,0,,0,111,723,2007,0,1965.0,8,2,1979,0,3,0,0,596,2,3,0,2,3,4,3,1,2,3,2,2,1,1,1,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,129000
7,42,258.0,0,0,6,1679,0,0,1,8125,1679,1994,0,5,1138,2,1,1408,0,65.0,0,270,0,2008,0,1994.0,10,2,1998,1,3,0,224,575,3,3,0,2,2,4,3,1,6,1,4,3,7,2,2,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,193500
6,0,0.0,0,0,5,1437,0,1,1,14175,1437,1956,0,6,988,1,1,1188,0,,0,200,0,2006,0,1999.0,11,2,1987,1,3,0,304,576,3,3,1,2,2,3,3,1,3,1,3,2,5,3,1,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,168000
5,0,0.0,0,0,4,1180,0,0,1,11600,1180,1922,0,5,0,1,1,700,67,80.0,0,700,0,2006,0,1922.0,7,1,1950,0,2,0,0,252,3,3,0,2,2,2,3,1,1,1,4,1,7,4,1,3,2,2,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,137500
7,35,0.0,0,0,6,738,0,1,1,8633,1476,2005,738,5,193,2,0,738,0,64.0,0,545,0,2009,0,2005.0,2,2,2005,1,3,0,100,540,3,3,0,3,2,4,3,1,6,1,4,3,7,0,3,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,173500
6,0,0.0,0,0,6,697,0,0,1,6629,1369,1925,672,6,551,2,0,672,0,54.0,0,121,0,2009,0,1930.0,7,1,1950,1,3,0,147,300,3,3,0,2,3,3,3,1,4,1,2,2,7,0,1,3,3,2,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,103600
6,42,0.0,0,0,6,1208,0,1,1,11250,1208,1977,0,6,767,1,1,1208,0,,0,441,0,2006,0,1977.0,6,2,1977,1,3,0,198,546,2,3,0,3,2,4,3,1,5,1,2,2,7,3,2,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,165000
7,87,106.0,0,0,6,1839,200,0,1,14442,1839,1957,0,7,1186,2,2,1477,0,110.0,0,291,0,2007,0,1957.0,6,2,2004,1,3,0,0,416,3,3,0,2,2,3,3,1,6,1,4,3,7,3,3,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,257500
5,0,0.0,0,0,6,1136,0,0,1,9200,1136,1965,0,6,892,1,1,1136,0,80.0,0,244,0,2008,0,1965.0,7,1,1965,1,3,0,426,384,3,3,0,2,2,3,3,1,3,1,2,2,7,4,2,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,140000
7,0,0.0,0,0,6,855,0,1,1,2289,1441,1978,586,6,311,2,1,855,0,24.0,0,544,0,2009,0,1978.0,4,2,1978,0,3,0,28,440,3,3,0,2,2,3,3,1,5,1,2,2,7,3,1,3,3,2,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,148500
8,0,0.0,0,0,4,1095,0,0,2,9600,1774,1900,679,2,0,2,0,1095,90,60.0,0,1095,0,2006,0,1920.0,5,3,1950,1,4,0,0,779,3,3,0,2,2,3,2,1,1,1,1,2,5,0,1,2,2,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,87000
5,0,0.0,0,0,5,792,0,0,1,9022,792,1924,0,8,0,1,0,768,120,52.0,0,768,0,2009,0,1924.0,5,1,2006,0,2,0,316,240,3,3,0,3,2,3,3,1,1,1,4,3,7,0,1,2,2,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,109500
7,82,464.0,0,0,8,2046,0,1,1,11844,2046,2008,0,5,0,2,1,2046,0,80.0,0,2046,0,2009,0,2008.0,7,3,2008,0,3,0,322,834,2,3,0,3,2,5,3,2,1,1,4,3,7,4,3,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,372500
5,0,57.0,0,0,5,988,0,0,1,9945,988,1961,0,5,827,1,0,988,0,,0,161,0,2007,0,1963.0,10,2,1961,1,3,0,0,572,2,3,0,2,2,3,3,1,3,1,2,2,7,0,1,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,128500
5,0,0.0,0,0,6,923,0,0,1,8012,923,1980,0,5,543,2,1,923,0,50.0,0,261,119,2010,0,1980.0,5,1,1980,0,2,0,80,264,3,3,0,2,2,4,3,1,4,4,2,2,7,3,2,3,3,2,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,143000
6,0,0.0,0,0,5,848,0,0,1,4500,1520,1932,672,5,182,1,0,793,56,55.0,0,611,0,2009,0,1968.0,7,1,2000,0,3,0,0,281,1,3,0,2,2,3,3,1,3,1,4,2,7,0,1,3,3,2,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,159434
6,0,0.0,0,0,6,1291,0,0,1,2887,1291,1996,0,5,1003,1,1,1291,0,,0,288,0,2008,0,1996.0,11,2,1997,1,2,0,307,431,3,3,0,2,2,4,3,2,6,1,4,3,7,4,1,3,3,2,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,173000
